ID;Identificador;Descrição;Grupo nível 01;Grupo nível 02;Grupo nível 03;Grupo nível 04;Grupo nível 05;Janeiro/2017;Fevereiro/2017;Março/2017;Abril/2017;Maio/2017;Junho/2017;Julho/2017;Agosto/2017;Setembro/2017;Outubro/2017;Novembro/2017;Dezembro/2017;Janeiro/2018;Fevereiro/2018;Março/2018;Abril/2018;Maio/2018;Junho/2018;Julho/2018;Agosto/2018;Setembro/2018;Outubro/2018;Novembro/2018;Dezembro/2018;Janeiro/2019;Fevereiro/2019;Março/2019;Abril/2019;Maio/2019;Junho/2019;Julho/2019;Agosto/2019;Setembro/2019;Outubro/2019;Novembro/2019;Dezembro/2019;Total
6784;CJPA221;CJ AP PA AD NY F CONT PRETO EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;10
6785;CJPA222;CJ AP PA AD NY F CONT LILAS EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;48;236;307;197;289;121;249;339;208;290;156;105;110;208;282;166;300;202;95;173;248;143;166;116;101;83;89;133;47;72;69;247;57;45;81;50;5828.00
6786;CJPA223;CJ AP PA AD NY F CONT LILAS EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;95;98;129;151;202;77;129;113;128;47;77;89;61;110;152;73;109;113;62;84;74;61;68;59;44;80;97;78;29;30;73;44;33;15;35;21;2940.00
10347;CJPA224;CJ AP PA AD NY F CONT ROXO EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;4;46;170;270;57;83;55;92;303;153;161;117;108;192;409;273;288;140;131;342;234;316;256;65;177;170;283;268;158;48;162;222;164;135;19;161;6232.00
10346;CJPA225;CJ AP PA AD NY F CONT ROXO EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;8;14;22;39;47;42;50;68;70;67;30;55;35;102;90;32;73;50;52;35;59;57;32;48;32;65;50;37;46;17;50;52;21;24;13;35;1619.00
11090;CJPA226;CJ AP PA AD NY F CONT PINK EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;3;0;8;4;0;3;6;0;2;58
11221;CJPA227;CJ AP PA AD NY F CONT LILAS EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;4;0;5;0;0;7;0;0;0;0;8;0;7;0;4;2;0;0;16;0;0;0;0;0;0;10;2;0;0;0;65
11222;CJPA228;CJ AP PA AD NY F CONT ROXO EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;8;0;0;14;0;0;10;0;9;0;4;0;9;2;6;0;13;0;0;0;3;2;0;15;2;0;10;0;107
11297;CJPA230;CJ AP PA AD NY F CONT ROXO EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
11332;CJPA231;CJ AP PA AD NY F CONT VERMELHO EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;117;88;27;48;28;181;150;137;62;37;126;181;144;93;66;59;58;58;73;48;30;55;93;53;89;57;23;2181.00
11334;CJPA232;CJ AP PA AD NY F CONT AZUL EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;147;142;46;138;92;323;198;243;119;137;207;193;110;111;90;142;116;101;129;58;70;99;120;171;56;51;64;3473.00
11335;CJPA233;CJ AP PA AD NY F CONT PINK EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
16672;CJPA235;CJ AP PA AD NY F CONT VERMELHO EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
16673;CJPA236;CJ AP PA AD NY F CONT AZUL EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
6787;CJPA300;CJ AP PA AD BRIM METAL CINZA EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO BRIM;CONJUNTO BRIM METAL;16;7;82;65;69;37;87;5;178;22;7;8;12;133;120;49;12;23;51;107;21;45;50;43;2;26;4;27;34;23;46;25;24;11;11;1;1483.00
6788;CJPA301;CJ AP PA AD BRIM METAL CINZA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO BRIM;CONJUNTO BRIM METAL;0;0;0;0;35;110;0;0;4;0;0;0;0;20;13;0;0;0;6;12;0;0;0;0;0;0;0;0;0;0;2;17;0;2;0;0;221
6789;CJPA302;CJ AP PA AD NY METAL CINZA EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON METAL;97;175;121;88;188;29;30;34;85;12;489;17;3;97;63;32;285;105;73;49;38;5;180;22;80;6;2;83;287;3;6;28;2;0;236;0;3050.00
6790;CJPA303;CJ AP PA AD NY METAL CINZA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON METAL;6;11;11;30;61;88;10;9;91;1;0;34;53;28;4;13;10;2;16;70;18;0;8;18;7;15;16;11;0;8;17;43;12;2;19;17;759
6791;CJPA310;CJ AP PA AD BRIM METAL CINZA EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO BRIM;CONJUNTO BRIM METAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;5;0;0;0;0;11
6793;CJPA312;CJ AP PA AD NY METAL CINZA EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON METAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;5;10;0;30
6794;CJPA313;CJ AP PA AD NY METAL CINZA EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON METAL;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;73
6817;CO0101;COLC ARBOLL COMFOR PLUS 110V MOD PL7510;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;34;122;54;121;91;197;113;96;84;87;51;112;73;23;45;88;60;27;35;59;313;149;2;0;0;0;0;0;0;0;2036.00
6818;CO0102;COLC ARBOLL COMFOR PLUS 220V MOD PL7510;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;33;50;38;54;21;33;40;38;208;115;255;185;28;25;63;46;52;59;17;22;12;30;145;72;14;68;150;100;12;22;2007.00
10584;CO0103;COLC ARCELL COMFOR MAXXI 110V MOD PL7525;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;2;0;1;0;0;3;0;0;0;0;1;1;1;2;1;3;0;6;1;0;0;6;0;1;0;0;0;0;0;29
10668;CO0104;COLC ARCELL COMFOR MAXXI 220V MOD PL7525;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;7;1;0;3;0;0;18
11184;CO0202;BOMB COMPR AR 110V P MOD PL7510;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
11190;CO0207;COLCHAO TIPO BOLHA DE PVC MODELO PL7510;BIC BEM ESTAR;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;30;0;12;8;11;15;16;10;35;31;45;15;26;0;50;0;0;0;0;0;0;0;0;0;0;0;0;304
6923;DV0218;ETIQUETA INDENTIFICACAO COR PRETA;;MATERIAL DE EMBALAGEM;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26000.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26000.00
6928;DV0223;ETIQUETA INDENTIFICACAO COR VERDE;;MATERIAL DE EMBALAGEM;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;5010.00;0;0;0;0;0;0;3000.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58010.00
11097;EM0138;CARTUCHO ESTETO BIC TAMPA;BIC;MATERIAL DE EMBALAGEM;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
7161;EM0226;TAG TUBO DE AR TRANSPARENTE;SANVITA;MATERIAL DE EMBALAGEM;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
11074;EM2120;BERCO ESTETOSCOPIO BIC;BIC;MATERIAL DE EMBALAGEM;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4
17758;ES001PROMO;ESTETOSCOPIO BIC ADU DUPLO PRETO INOX;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;0;192
17769;ES002PROMO;ESTETOSCOPIO BIC ADU DUPLO PRATA ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;46
17770;ES003PROMO;ESTETOSCOPIO BIC ADU DUPLO DOURADO ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;35;227
17771;ES004PROMO;ESTETOSCOPIO BIC ADU DUPLO COBRE ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;60;192
17772;ES005PROMO;ESTETOSCOPIO BIC ADU DUPLO BRANCO ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24
17773;ES007PROMO;ESTETOSCOPIO BIC ADUL STANDARD EM INOX CINZA;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;6;46
17779;ES008PROMO;ESTETOSCOPIO BIC STD ADULTO CROSS MEMBRAN PRETO;BIC;PRODUTO ACABADO;LINHA ETERNITY;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;20;92
17781;ES009PROMO;ESTETOSCOPIO BIC ADU DUPLO VERDE ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;53;93
7175;ES0102;ESTETOSCOPIO ADULTO STANDARD AZUL;BIC;PRODUTO ACABADO;;;;0;0;20;11;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
7176;ES0103;ESTETOSCOPIO ADULTO STANDARD ROSA;BIC;PRODUTO ACABADO;;;;0;5;4;14;6;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38
7177;ES0104;ESTETOSCOPIO ADULTO STANDARD ROYAL;BIC;PRODUTO ACABADO;;;;0;13;15;5;1;0;0;15;4;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58
7178;ES0105;ESTETOSCOPIO ADULTO STANDARD VERDE;BIC;PRODUTO ACABADO;;;;0;1;13;6;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
7179;ES0106;ESTETOSCOPIO ADULTO STANDARD VERMELHO;BIC;PRODUTO ACABADO;;;;0;10;12;7;1;0;0;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38
7180;ES0107;ESTETOSCOPIO ADULTO STANDARD VINHO;BIC;PRODUTO ACABADO;;;;0;10;13;15;22;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
7181;ES0108;ESTETOSCOPIO ADULTO STANDARD PRETO;BIC;PRODUTO ACABADO;;;;83;77;138;135;30;222;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755
7182;ES0109;ESTETOSCOPIO ADULTO STANDARD CINZA;BIC;PRODUTO ACABADO;;;;0;0;21;2;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
17783;ES010PROMO;ESTETOSCOPIO BIC ADU DUPLO VINHO ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;67;207
17784;ES011PROMO;ESTETOSCOPIO BIC ADU DUPLO LILAS ALUMINIO;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;43;195
11012;ES0122;ESTETOSCOPIO BIC ADULTO STANDARD AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;2;9;3;2;14;4;1;9;35;1;2;8;8;6;2;7;8;0;3;0;0;0;0;0;124
11013;ES0123;ESTETOSCOPIO BIC ADULTO STANDARD ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;2;9;10;3;1;2;2;17;21;10;5;4;12;54;8;9;5;10;21;16;4;15;6;2;5;0;0;0;0;253
11015;ES0124;ESTETOSCOPIO BIC ADULTO STANDARD ROYAL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;7;2;0;15;8;26;0;1;13;2;0;6;9;14;1;1;1;0;0;0;0;113
11016;ES0125;ESTETOSCOPIO BIC ADULTO STANDARD VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;3;9;2;2;7;19;0;2;1;6;9;2;1;10;0;1;0;10;0;0;0;88
11017;ES0126;ESTETOSCOPIO BIC ADULTO STANDARD VERMELHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;2;1;4;0;12;0;0;1;6;0;3;3;22;1;0;5;0;0;0;0;74
11018;ES0127;ESTETOSCOPIO BIC ADULTO STANDARD VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;2;4;4;5;8;0;2;2;19;15;9;5;12;10;2;4;3;9;13;9;7;25;5;8;6;0;0;0;0;188
11019;ES0128;ESTETOSCOPIO BIC ADULTO STANDARD PRETO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;95;52;110;88;65;103;64;99;77;176;107;29;35;161;123;88;56;84;168;194;107;144;76;102;53;31;5;0;42;0;2534.00
11020;ES0129;ESTETOSCOPIO BIC ADULTO STANDARD CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;3;0;0;0;3;0;7;9;10;4;3;1;3;20;0;1;1;9;2;7;8;5;0;3;0;0;0;0;0;99
7194;ES0202;ESTETOSCOPIO BIC ADULTO DUPLO AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;4;22;43;35;50;47;9;35;88;11;7;21;10;43;15;22;8;6;2;33;13;16;54;12;15;22;7;13;2;4;31;4;1;0;0;0;705
7196;ES0204;ESTETOSCOPIO BIC ADULTO DUPLO CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;17;43;20;26;7;18;21;9;6;2;11;0;18;2;8;15;11;2;8;6;12;9;4;4;7;10;7;9;3;8;0;2;0;0;0;325
7197;ES0205;ESTETOSCOPIO BIC ADULTO DUPLO ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;19;50;50;41;58;95;16;47;27;26;25;26;26;52;63;39;16;10;29;67;37;25;26;24;23;34;36;42;22;7;6;16;2;0;0;0;1082.00
7198;ES0206;ESTETOSCOPIO BIC ADULTO DUPLO ROYAL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;9;16;22;25;3;8;17;8;0;8;10;0;12;19;12;12;2;3;4;9;4;1;5;8;12;1;7;3;3;6;0;2;0;0;0;251
7199;ES0207;ESTETOSCOPIO BIC ADULTO DUPLO VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;2;22;36;12;32;31;11;12;19;4;21;12;2;22;27;7;15;3;5;23;24;12;19;9;5;29;23;10;4;2;5;4;3;0;0;0;467
7200;ES0208;ESTETOSCOPIO BIC ADULTO DUPLO VERMELHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;3;21;13;12;20;8;4;18;9;6;3;10;4;11;21;12;18;3;7;9;4;5;11;10;21;3;2;7;2;0;10;1;0;0;0;0;288
7201;ES0209;ESTETOSCOPIO BIC ADULTO DUPLO VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;13;53;30;35;63;76;24;56;50;21;31;51;40;33;49;18;25;22;23;38;21;33;31;23;34;32;30;32;12;15;7;8;4;0;0;0;1033.00
7202;ES0210;ESTETOSCOPIO BIC ADULTO DUPLO PRETO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;107;121;335;240;403;562;228;256;149;233;162;161;189;261;207;185;131;163;192;346;299;224;157;80;144;155;112;158;197;91;110;117;73;0;0;0;6548.00
7233;ES0502;ESTETOSCOPIO BIC PEDIATRICO STANDARD AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;2;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7
7235;ES0504;ESTETOSCOPIO BIC PEDIATRICO STANDARD CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;24
7236;ES0505;ESTETOSCOPIO BIC PEDIATRICO STANDARD ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;3
7237;ES0506;ESTETOSCOPIO BIC PEDIATRICO STANDARD ROYAL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5
7238;ES0507;ESTETOSCOPIO BIC PEDIATRICO STANDARD VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5
7239;ES0508;ESTETOSCOPIO BIC PEDIATRICO STANDARD VERMELHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;10;0;0;0;3;0;0;0;5;0;0;0;0;10;0;0;0;0;0;39
7240;ES0509;ESTETOSCOPIO BIC PEDIATRICO STANDARD VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
7241;ES0510;ESTETOSCOPIO BIC PEDIATRICO STANDARD PRETO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;5;10;29;15;5;8;3;17;11;48;20;25;36;0;3;0;0;1;30;5;14;7;30;11;2;5;1;0;4;30;14;0;0;3;4;2;398
7244;ES0602;ESTETOSCOPIO BIC PEDIATRICO DUPLO AZUL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;0;0;3;0;13;2;0;0;0;0;0;0;0;0;4;2;0;8;0;0;0;0;0;0;2;3;3;1;2;1;0;0;0;0;0;44
7246;ES0604;ESTETOSCOPIO BIC PEDIATRICO DUPLO CINZA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;2;0;0;0;17;1;0;0;72;25;0;40;4;0;0;0;0;0;3;2;0;2;0;2;1;1;0;12;0;0;0;0;0;0;0;0;184
7247;ES0605;ESTETOSCOPIO BIC PEDIATRICO DUPLO ROSA;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;3;2;0;1;15;2;0;5;0;4;1;0;0;4;2;2;0;6;3;0;4;0;10;2;1;3;4;0;4;0;0;5;0;0;1;84
7248;ES0606;ESTETOSCOPIO BIC PEDIATRICO DUPLO ROYAL;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;1;32
7249;ES0607;ESTETOSCOPIO BIC PEDIATRICO DUPLO VERDE;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;3;0;0;0;20;0;0;3;0;5;0;0;1;0;0;14;5;6;2;0;1;1;0;0;0;0;0;1;2;0;0;7;0;0;0;71
7250;ES0608;ESTETOSCOPIO BIC PEDIATRICO DUPLO VERMELHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;8;0;0;0;4;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;18;0;0;2;1;0;2;1;0;5;0;0;0;46
7251;ES0609;ESTETOSCOPIO BIC PEDIATRICO DUPLO VINHO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;0;7;0;1;0;4;2;0;0;1;4;0;0;0;1;1;0;0;0;6;10;0;1;0;0;2;1;1;0;3;0;0;6;0;0;0;51
7252;ES0610;ESTETOSCOPIO BIC PEDIATRICO DUPLO PRETO;BIC;PRODUTO ACABADO;LINHA EFICACE;;;27;19;19;64;21;58;83;68;30;11;79;20;17;5;38;42;18;60;41;52;24;7;16;21;26;13;6;26;21;12;20;26;8;7;6;9;1020.00
7256;ES0702;ESTETOSCOPIO BIC DUPLO ADULTO TRANSP AZUL;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;1;0;11;0;0;0;4;1;3;0;1;0;1;1;1;0;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;29
7257;ES0703;ESTETOSCOPIO BIC DUPLO ADULTO TRANSP ROSA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;1;2;11;0;4;6;0;5;3;0;0;0;3;1;3;2;5;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;52
7258;ES0704;ESTETOSCOPIO BIC DUPLO ADULTO TRANSP VERDE;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;5;0;0;0;0;0;4;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;17
7259;ES0705;ESTETOSCOPIO BIC DUPLO ADULTO TRANSP VERMELHO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;1;0;2;0;1;0;0;1;3;0;0;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;16
7260;ES0706;ESTETOSCOPIO BIC DUPLO ADULTO TRANSP CINZA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;2;0;5;0;0;0;0;0;5;0;0;0;2;0;1;0;3;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;24
7261;ES0707;ESTETOSCOPIO DUPLO ADULTO TRANSP LILAS;BIC;PRODUTO ACABADO;;;;1;0;7;0;1;0;2;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
16921;ES0708;ESTETOSCOPIO BIC DUPLO ADULTO DOURADO PEROLIZADO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;10
16923;ES0709;ESTETOSCOPIO BIC DUPLO ADULTO CHOCOLATE PEROZIADO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;6;2;0;3;0;0;0;0;0;0;0;16
16924;ES0710;ESTETOSCOPIO BIC DUPLO ADULTO PRATA PEROLIZADO;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;10;0;0;0;0;0;0;0;0;0;0;17
16925;ES0711;ESTETOSCOPIO BIC DUPLO ADULTO BRANCO PEROLA;BIC;PRODUTO ACABADO;LINHA GRIFFE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;16;6;0;0;0;0;0;0;0;0;0;29
